query_id,candidate_id,suggested_label,suggested_confidence,suggested_score,label,confidence,notes
angular/search-input-v27,react/search-input-v3,duplicate,high,0.910702,,,
angular/search-input-v27,react/search-input-v4,duplicate,high,0.831599,,,
angular/search-input-v27,react/search-input-v5,duplicate,high,0.892686,,,
angular/search-input-v27,react/search-input-v6,duplicate,high,0.910702,,,
react/search-input-v7,angular/search-input-v1,duplicate,high,0.838333,,,
react/search-input-v7,angular/search-input-v2,duplicate,high,0.827698,,,
react/search-input-v7,angular/search-input-v3,duplicate,high,0.868790,,,
react/search-input-v7,angular/search-input-v4,duplicate,high,0.890702,,,
react/search-input-v7,angular/search-input-v5,duplicate,high,0.872686,,,
react/search-input-v7,angular/search-input-v6,duplicate,high,0.846667,,,
react/search-input-v35,angular/search-input-v1,duplicate,high,0.891734,,,
react/search-input-v35,angular/search-input-v2,near_duplicate,medium,0.807924,,,
react/search-input-v35,angular/search-input-v3,duplicate,high,0.875602,,,
react/search-input-v35,angular/search-input-v4,duplicate,high,0.851599,,,
react/search-input-v35,angular/search-input-v5,duplicate,high,0.864024,,,
react/search-input-v35,angular/search-input-v6,near_duplicate,medium,0.778968,,,
react/search-input-v2,angular/search-input-v1,duplicate,high,0.848896,,,
react/search-input-v2,angular/search-input-v2,duplicate,high,0.838261,,,
react/search-input-v2,angular/search-input-v3,duplicate,high,0.872686,,,
react/search-input-v2,angular/search-input-v4,duplicate,high,0.879124,,,
react/search-input-v2,angular/search-input-v5,duplicate,high,0.902124,,,
react/search-input-v2,angular/search-input-v6,duplicate,high,0.857229,,,
angular/search-input-v28,react/search-input-v1,duplicate,high,0.905000,,,
angular/search-input-v28,react/search-input-v2,near_duplicate,medium,0.812457,,,
angular/search-input-v28,react/search-input-v3,near_duplicate,medium,0.816667,,,
angular/search-input-v28,react/search-input-v4,duplicate,high,0.871734,,,
angular/search-input-v28,react/search-input-v5,duplicate,high,0.856248,,,
angular/search-input-v28,react/search-input-v6,near_duplicate,medium,0.816667,,,
vue/search-input-v29,react/search-input-v1,duplicate,high,0.867826,,,
vue/search-input-v29,react/search-input-v2,duplicate,high,0.892686,,,
vue/search-input-v29,react/search-input-v3,duplicate,high,0.887826,,,
vue/search-input-v29,react/search-input-v4,duplicate,high,0.889900,,,
vue/search-input-v29,react/search-input-v5,duplicate,high,0.915563,,,
vue/search-input-v29,react/search-input-v6,duplicate,high,0.887826,,,
vue/search-input-v30,react/search-input-v1,duplicate,high,0.867826,,,
vue/search-input-v30,react/search-input-v2,duplicate,high,0.892686,,,
vue/search-input-v30,react/search-input-v3,duplicate,high,0.887826,,,
vue/search-input-v30,react/search-input-v4,duplicate,high,0.889900,,,
vue/search-input-v30,react/search-input-v5,duplicate,high,0.915563,,,
vue/search-input-v30,react/search-input-v6,duplicate,high,0.887826,,,
vue/search-input-v25,react/search-input-v1,duplicate,high,0.867826,,,
vue/search-input-v25,react/search-input-v2,duplicate,high,0.892686,,,
vue/search-input-v25,react/search-input-v3,duplicate,high,0.887826,,,
vue/search-input-v25,react/search-input-v4,duplicate,high,0.889900,,,
vue/search-input-v25,react/search-input-v5,duplicate,high,0.915563,,,
vue/search-input-v25,react/search-input-v6,duplicate,high,0.887826,,,
angular/search-input-v15,react/search-input-v1,near_duplicate,medium,0.731599,,,
angular/search-input-v15,react/search-input-v2,duplicate,high,0.835843,,,
angular/search-input-v15,react/search-input-v3,duplicate,high,0.847698,,,
angular/search-input-v15,react/search-input-v4,near_duplicate,medium,0.787924,,,
angular/search-input-v15,react/search-input-v5,duplicate,high,0.839712,,,
angular/search-input-v15,react/search-input-v6,duplicate,high,0.847698,,,
react/search-input-v25,angular/search-input-v1,duplicate,high,0.823790,,,
react/search-input-v25,angular/search-input-v2,duplicate,high,0.889900,,,
react/search-input-v25,angular/search-input-v3,duplicate,high,0.833333,,,
react/search-input-v25,angular/search-input-v4,near_duplicate,medium,0.809493,,,
react/search-input-v25,angular/search-input-v5,duplicate,high,0.837229,,,
react/search-input-v25,angular/search-input-v6,duplicate,high,0.882124,,,
react/search-input-v16,angular/search-input-v1,duplicate,high,0.844036,,,
react/search-input-v16,angular/search-input-v2,duplicate,high,0.833401,,,
react/search-input-v16,angular/search-input-v3,duplicate,high,0.867826,,,
react/search-input-v16,angular/search-input-v4,duplicate,high,0.883333,,,
react/search-input-v16,angular/search-input-v5,duplicate,high,0.890268,,,
react/search-input-v16,angular/search-input-v6,duplicate,high,0.852369,,,
react/search-input-v32,angular/search-input-v1,duplicate,high,0.902124,,,
react/search-input-v32,angular/search-input-v2,duplicate,high,0.851567,,,
react/search-input-v32,angular/search-input-v3,duplicate,high,0.905000,,,
react/search-input-v32,angular/search-input-v4,duplicate,high,0.887826,,,
react/search-input-v32,angular/search-input-v5,duplicate,high,0.915563,,,
react/search-input-v32,angular/search-input-v6,duplicate,high,0.843790,,,
vue/search-input-v27,react/search-input-v1,near_duplicate,medium,0.777914,,,
vue/search-input-v27,react/search-input-v2,duplicate,high,0.843790,,,
vue/search-input-v27,react/search-input-v3,duplicate,high,0.831935,,,
vue/search-input-v27,react/search-input-v4,duplicate,high,0.822129,,,
vue/search-input-v27,react/search-input-v5,duplicate,high,0.866667,,,
vue/search-input-v27,react/search-input-v6,duplicate,high,0.831935,,,
angular/search-input-v25,react/search-input-v1,duplicate,high,0.826478,,,
angular/search-input-v25,react/search-input-v2,duplicate,high,0.830556,,,
angular/search-input-v25,react/search-input-v3,duplicate,high,0.846478,,,
angular/search-input-v25,react/search-input-v4,duplicate,high,0.876594,,,
angular/search-input-v25,react/search-input-v5,duplicate,high,0.874346,,,
angular/search-input-v25,react/search-input-v6,duplicate,high,0.846478,,,
react/search-input-v21,angular/search-input-v1,duplicate,high,0.829493,,,
react/search-input-v21,angular/search-input-v2,duplicate,high,0.895602,,,
react/search-input-v21,angular/search-input-v3,duplicate,high,0.832369,,,
react/search-input-v21,angular/search-input-v4,near_duplicate,medium,0.802124,,,
react/search-input-v21,angular/search-input-v5,duplicate,high,0.854812,,,
react/search-input-v21,angular/search-input-v6,duplicate,high,0.887826,,,
react/search-input-v16,angular/search-input-v1,duplicate,high,0.844036,,,
react/search-input-v16,angular/search-input-v2,duplicate,high,0.833401,,,
react/search-input-v16,angular/search-input-v3,duplicate,high,0.867826,,,
react/search-input-v16,angular/search-input-v4,duplicate,high,0.883333,,,
react/search-input-v16,angular/search-input-v5,duplicate,high,0.890268,,,
react/search-input-v16,angular/search-input-v6,duplicate,high,0.852369,,,
react/search-input-v26,angular/search-input-v1,duplicate,high,0.915563,,,
react/search-input-v26,angular/search-input-v2,duplicate,high,0.838261,,,
react/search-input-v26,angular/search-input-v3,duplicate,high,0.872686,,,
react/search-input-v26,angular/search-input-v4,duplicate,high,0.846478,,,
react/search-input-v26,angular/search-input-v5,duplicate,high,0.874346,,,
react/search-input-v26,angular/search-input-v6,near_duplicate,medium,0.790563,,,
react/search-input-v15,angular/search-input-v1,duplicate,high,0.858333,,,
react/search-input-v15,angular/search-input-v2,near_duplicate,medium,0.793265,,,
react/search-input-v15,angular/search-input-v3,duplicate,high,0.882124,,,
react/search-input-v15,angular/search-input-v4,duplicate,high,0.844036,,,
react/search-input-v15,angular/search-input-v5,duplicate,high,0.892686,,,
react/search-input-v15,angular/search-input-v6,near_duplicate,medium,0.800000,,,
react/search-input-v2,angular/search-input-v1,duplicate,high,0.848896,,,
react/search-input-v2,angular/search-input-v2,duplicate,high,0.838261,,,
react/search-input-v2,angular/search-input-v3,duplicate,high,0.872686,,,
react/search-input-v2,angular/search-input-v4,duplicate,high,0.879124,,,
react/search-input-v2,angular/search-input-v5,duplicate,high,0.902124,,,
react/search-input-v2,angular/search-input-v6,duplicate,high,0.857229,,,
angular/search-input-v15,react/search-input-v1,near_duplicate,medium,0.731599,,,
angular/search-input-v15,react/search-input-v2,duplicate,high,0.835843,,,
angular/search-input-v15,react/search-input-v3,duplicate,high,0.847698,,,
angular/search-input-v15,react/search-input-v4,near_duplicate,medium,0.787924,,,
angular/search-input-v15,react/search-input-v5,duplicate,high,0.839712,,,
angular/search-input-v15,react/search-input-v6,duplicate,high,0.847698,,,
vue/search-input-v29,react/search-input-v1,duplicate,high,0.867826,,,
vue/search-input-v29,react/search-input-v2,duplicate,high,0.892686,,,
vue/search-input-v29,react/search-input-v3,duplicate,high,0.887826,,,
vue/search-input-v29,react/search-input-v4,duplicate,high,0.889900,,,
vue/search-input-v29,react/search-input-v5,duplicate,high,0.915563,,,
vue/search-input-v29,react/search-input-v6,duplicate,high,0.887826,,,
angular/search-input-v12,react/search-input-v1,duplicate,high,0.863333,,,
angular/search-input-v12,react/search-input-v2,duplicate,high,0.846478,,,
angular/search-input-v12,react/search-input-v3,duplicate,high,0.858333,,,
angular/search-input-v12,react/search-input-v4,duplicate,high,0.871734,,,
angular/search-input-v12,react/search-input-v5,duplicate,high,0.890268,,,
angular/search-input-v12,react/search-input-v6,duplicate,high,0.858333,,,
react/search-input-v12,angular/search-input-v1,duplicate,high,0.892686,,,
react/search-input-v12,angular/search-input-v2,duplicate,high,0.842129,,,
react/search-input-v12,angular/search-input-v3,duplicate,high,0.895563,,,
react/search-input-v12,angular/search-input-v4,duplicate,high,0.890268,,,
react/search-input-v12,angular/search-input-v5,duplicate,high,0.897222,,,
react/search-input-v12,angular/search-input-v6,duplicate,high,0.834353,,,
angular/search-input-v10,react/search-input-v1,duplicate,high,0.868790,,,
angular/search-input-v10,react/search-input-v2,duplicate,high,0.836248,,,
angular/search-input-v10,react/search-input-v3,duplicate,high,0.840457,,,
angular/search-input-v10,react/search-input-v4,duplicate,high,0.862269,,,
angular/search-input-v10,react/search-input-v5,duplicate,high,0.859124,,,
angular/search-input-v10,react/search-input-v6,duplicate,high,0.840457,,,
react/search-input-v14,angular/search-input-v1,duplicate,high,0.887826,,,
react/search-input-v14,angular/search-input-v2,duplicate,high,0.837269,,,
react/search-input-v14,angular/search-input-v3,duplicate,high,0.890702,,,
react/search-input-v14,angular/search-input-v4,duplicate,high,0.902124,,,
react/search-input-v14,angular/search-input-v5,duplicate,high,0.879124,,,
react/search-input-v14,angular/search-input-v6,duplicate,high,0.829493,,,
angular/search-input-v36,react/search-input-v1,near_duplicate,medium,0.810702,,,
angular/search-input-v36,react/search-input-v2,duplicate,high,0.895563,,,
angular/search-input-v36,react/search-input-v3,duplicate,high,0.890702,,,
angular/search-input-v36,react/search-input-v4,near_duplicate,medium,0.818265,,,
angular/search-input-v36,react/search-input-v5,duplicate,high,0.872686,,,
angular/search-input-v36,react/search-input-v6,duplicate,high,0.890702,,,
react/search-input-v3,angular/search-input-v1,duplicate,high,0.844036,,,
react/search-input-v3,angular/search-input-v2,duplicate,high,0.833401,,,
react/search-input-v3,angular/search-input-v3,duplicate,high,0.867826,,,
react/search-input-v3,angular/search-input-v4,duplicate,high,0.883333,,,
react/search-input-v3,angular/search-input-v5,duplicate,high,0.890268,,,
react/search-input-v3,angular/search-input-v6,duplicate,high,0.852369,,,
react/search-input-v33,angular/search-input-v1,duplicate,high,0.906032,,,
react/search-input-v33,angular/search-input-v2,duplicate,high,0.822222,,,
react/search-input-v33,angular/search-input-v3,duplicate,high,0.889900,,,
react/search-input-v33,angular/search-input-v4,duplicate,high,0.837301,,,
react/search-input-v33,angular/search-input-v5,duplicate,high,0.900463,,,
react/search-input-v33,angular/search-input-v6,near_duplicate,medium,0.793265,,,
angular/search-input-v36,react/search-input-v1,near_duplicate,medium,0.810702,,,
angular/search-input-v36,react/search-input-v2,duplicate,high,0.895563,,,
angular/search-input-v36,react/search-input-v3,duplicate,high,0.890702,,,
angular/search-input-v36,react/search-input-v4,near_duplicate,medium,0.818265,,,
angular/search-input-v36,react/search-input-v5,duplicate,high,0.872686,,,
angular/search-input-v36,react/search-input-v6,duplicate,high,0.890702,,,
react/search-input-v25,angular/search-input-v1,duplicate,high,0.823790,,,
react/search-input-v25,angular/search-input-v2,duplicate,high,0.889900,,,
react/search-input-v25,angular/search-input-v3,duplicate,high,0.833333,,,
react/search-input-v25,angular/search-input-v4,near_duplicate,medium,0.809493,,,
react/search-input-v25,angular/search-input-v5,duplicate,high,0.837229,,,
react/search-input-v25,angular/search-input-v6,duplicate,high,0.882124,,,
vue/search-input-v22,react/search-input-v1,duplicate,high,0.867826,,,
vue/search-input-v22,react/search-input-v2,duplicate,high,0.892686,,,
vue/search-input-v22,react/search-input-v3,duplicate,high,0.887826,,,
vue/search-input-v22,react/search-input-v4,duplicate,high,0.889900,,,
vue/search-input-v22,react/search-input-v5,duplicate,high,0.915563,,,
vue/search-input-v22,react/search-input-v6,duplicate,high,0.887826,,,
angular/search-input-v35,react/search-input-v1,duplicate,high,0.840457,,,
angular/search-input-v35,react/search-input-v2,duplicate,high,0.890268,,,
angular/search-input-v35,react/search-input-v3,duplicate,high,0.902124,,,
angular/search-input-v35,react/search-input-v4,duplicate,high,0.875602,,,
angular/search-input-v35,react/search-input-v5,duplicate,high,0.913145,,,
angular/search-input-v35,react/search-input-v6,duplicate,high,0.902124,,,
angular/search-input-v22,react/search-input-v1,duplicate,high,0.846667,,,
angular/search-input-v22,react/search-input-v2,near_duplicate,medium,0.754124,,,
angular/search-input-v22,react/search-input-v3,near_duplicate,medium,0.758333,,,
angular/search-input-v22,react/search-input-v4,near_duplicate,medium,0.813401,,,
angular/search-input-v22,react/search-input-v5,near_duplicate,medium,0.797914,,,
angular/search-input-v22,react/search-input-v6,near_duplicate,medium,0.758333,,,
angular/table-report-v23,react/table-report-v1,duplicate,high,0.909247,,,
angular/table-report-v23,react/table-report-v2,duplicate,high,0.823060,,,
angular/table-report-v23,react/table-report-v3,duplicate,high,0.914951,,,
angular/table-report-v23,react/table-report-v4,duplicate,high,0.910480,,,
angular/table-report-v23,react/table-report-v5,duplicate,high,0.904777,,,
angular/table-report-v23,react/table-report-v6,duplicate,high,0.915029,,,
vue/table-report-v22,react/table-report-v1,near_duplicate,medium,0.775789,,,
vue/table-report-v22,react/table-report-v2,duplicate,high,0.904030,,,
vue/table-report-v22,react/table-report-v3,near_duplicate,medium,0.805126,,,
vue/table-report-v22,react/table-report-v4,near_duplicate,medium,0.814594,,,
vue/table-report-v22,react/table-report-v5,near_duplicate,medium,0.786963,,,
vue/table-report-v22,react/table-report-v6,near_duplicate,medium,0.804845,,,
vue/table-report-v28,react/table-report-v1,duplicate,high,0.892669,,,
vue/table-report-v28,react/table-report-v2,near_duplicate,medium,0.771344,,,
vue/table-report-v28,react/table-report-v3,duplicate,high,0.877190,,,
vue/table-report-v28,react/table-report-v4,duplicate,high,0.857695,,,
vue/table-report-v28,react/table-report-v5,duplicate,high,0.880800,,,
vue/table-report-v28,react/table-report-v6,duplicate,high,0.877222,,,
vue/table-report-v13,react/table-report-v1,duplicate,high,0.822440,,,
vue/table-report-v13,react/table-report-v2,duplicate,high,0.909552,,,
vue/table-report-v13,react/table-report-v3,duplicate,high,0.826861,,,
vue/table-report-v13,react/table-report-v4,duplicate,high,0.820746,,,
vue/table-report-v13,react/table-report-v5,near_duplicate,medium,0.815043,,,
vue/table-report-v13,react/table-report-v6,duplicate,high,0.826493,,,
angular/table-report-v28,react/table-report-v1,duplicate,high,0.911399,,,
angular/table-report-v28,react/table-report-v2,duplicate,high,0.824058,,,
angular/table-report-v28,react/table-report-v3,duplicate,high,0.895064,,,
angular/table-report-v28,react/table-report-v4,duplicate,high,0.910869,,,
angular/table-report-v28,react/table-report-v5,duplicate,high,0.893287,,,
angular/table-report-v28,react/table-report-v6,duplicate,high,0.894632,,,
angular/table-report-v17,react/table-report-v1,duplicate,high,0.889594,,,
angular/table-report-v17,react/table-report-v2,near_duplicate,medium,0.802868,,,
angular/table-report-v17,react/table-report-v3,duplicate,high,0.895279,,,
angular/table-report-v17,react/table-report-v4,duplicate,high,0.889677,,,
angular/table-report-v17,react/table-report-v5,duplicate,high,0.890642,,,
angular/table-report-v17,react/table-report-v6,duplicate,high,0.895423,,,
vue/table-report-v13,react/table-report-v1,duplicate,high,0.822440,,,
vue/table-report-v13,react/table-report-v2,duplicate,high,0.909552,,,
vue/table-report-v13,react/table-report-v3,duplicate,high,0.826861,,,
vue/table-report-v13,react/table-report-v4,duplicate,high,0.820746,,,
vue/table-report-v13,react/table-report-v5,near_duplicate,medium,0.815043,,,
vue/table-report-v13,react/table-report-v6,duplicate,high,0.826493,,,
react/table-report-v23,angular/table-report-v1,duplicate,high,0.910659,,,
react/table-report-v23,angular/table-report-v2,duplicate,high,0.910117,,,
react/table-report-v23,angular/table-report-v3,duplicate,high,0.908179,,,
react/table-report-v23,angular/table-report-v4,duplicate,high,0.893295,,,
react/table-report-v23,angular/table-report-v5,duplicate,high,0.910199,,,
react/table-report-v23,angular/table-report-v6,duplicate,high,0.910117,,,
react/table-report-v25,angular/table-report-v1,duplicate,high,0.863056,,,
react/table-report-v25,angular/table-report-v2,duplicate,high,0.861490,,,
react/table-report-v25,angular/table-report-v3,duplicate,high,0.903350,,,
react/table-report-v25,angular/table-report-v4,duplicate,high,0.877748,,,
react/table-report-v25,angular/table-report-v5,duplicate,high,0.863333,,,
react/table-report-v25,angular/table-report-v6,duplicate,high,0.861490,,,
vue/table-report-v36,react/table-report-v1,duplicate,high,0.889114,,,
vue/table-report-v36,react/table-report-v2,near_duplicate,medium,0.802555,,,
vue/table-report-v36,react/table-report-v3,duplicate,high,0.894106,,,
vue/table-report-v36,react/table-report-v4,duplicate,high,0.889939,,,
vue/table-report-v36,react/table-report-v5,duplicate,high,0.890904,,,
vue/table-report-v36,react/table-report-v6,duplicate,high,0.893869,,,
vue/table-report-v8,react/table-report-v1,near_duplicate,medium,0.791373,,,
vue/table-report-v8,react/table-report-v2,duplicate,high,0.912893,,,
vue/table-report-v8,react/table-report-v3,duplicate,high,0.837191,,,
vue/table-report-v8,react/table-report-v4,duplicate,high,0.824291,,,
vue/table-report-v8,react/table-report-v5,near_duplicate,medium,0.806709,,,
vue/table-report-v8,react/table-report-v6,duplicate,high,0.836994,,,
vue/table-report-v6,react/table-report-v1,duplicate,high,0.892250,,,
vue/table-report-v6,react/table-report-v2,near_duplicate,medium,0.805123,,,
vue/table-report-v6,react/table-report-v3,duplicate,high,0.876443,,,
vue/table-report-v6,react/table-report-v4,duplicate,high,0.891889,,,
vue/table-report-v6,react/table-report-v5,duplicate,high,0.880973,,,
vue/table-report-v6,react/table-report-v6,duplicate,high,0.876251,,,
angular/table-report-v27,react/table-report-v1,duplicate,high,0.911649,,,
angular/table-report-v27,react/table-report-v2,duplicate,high,0.825371,,,
angular/table-report-v27,react/table-report-v3,duplicate,high,0.896210,,,
angular/table-report-v27,react/table-report-v4,duplicate,high,0.912885,,,
angular/table-report-v27,react/table-report-v5,duplicate,high,0.895302,,,
angular/table-report-v27,react/table-report-v6,duplicate,high,0.896116,,,
react/table-report-v8,angular/table-report-v1,near_duplicate,medium,0.794091,,,
react/table-report-v8,angular/table-report-v2,near_duplicate,medium,0.792132,,,
react/table-report-v8,angular/table-report-v3,near_duplicate,medium,0.795543,,,
react/table-report-v8,angular/table-report-v4,near_duplicate,medium,0.805645,,,
react/table-report-v8,angular/table-report-v5,near_duplicate,medium,0.794457,,,
react/table-report-v8,angular/table-report-v6,duplicate,high,0.833799,,,
vue/table-report-v34,react/table-report-v1,duplicate,high,0.891349,,,
vue/table-report-v34,react/table-report-v2,near_duplicate,medium,0.804917,,,
vue/table-report-v34,react/table-report-v3,duplicate,high,0.875747,,,
vue/table-report-v34,react/table-report-v4,duplicate,high,0.892371,,,
vue/table-report-v34,react/table-report-v5,duplicate,high,0.881455,,,
vue/table-report-v34,react/table-report-v6,duplicate,high,0.875564,,,
vue/table-report-v7,react/table-report-v1,duplicate,high,0.825349,,,
vue/table-report-v7,react/table-report-v2,duplicate,high,0.878299,,,
vue/table-report-v7,react/table-report-v3,near_duplicate,medium,0.809354,,,
vue/table-report-v7,react/table-report-v4,near_duplicate,medium,0.789123,,,
vue/table-report-v7,react/table-report-v5,near_duplicate,medium,0.805561,,,
vue/table-report-v7,react/table-report-v6,near_duplicate,medium,0.809198,,,
react/table-report-v10,angular/table-report-v1,duplicate,high,0.883016,,,
react/table-report-v10,angular/table-report-v2,duplicate,high,0.881642,,,
react/table-report-v10,angular/table-report-v3,duplicate,high,0.882490,,,
react/table-report-v10,angular/table-report-v4,duplicate,high,0.892549,,,
react/table-report-v10,angular/table-report-v5,duplicate,high,0.883095,,,
react/table-report-v10,angular/table-report-v6,duplicate,high,0.923308,,,
react/table-report-v13,angular/table-report-v1,duplicate,high,0.924682,,,
react/table-report-v13,angular/table-report-v2,duplicate,high,0.923308,,,
react/table-report-v13,angular/table-report-v3,duplicate,high,0.882490,,,
react/table-report-v13,angular/table-report-v4,duplicate,high,0.892549,,,
react/table-report-v13,angular/table-report-v5,duplicate,high,0.924762,,,
react/table-report-v13,angular/table-report-v6,duplicate,high,0.881642,,,
angular/table-report-v14,react/table-report-v1,near_duplicate,medium,0.816248,,,
angular/table-report-v14,react/table-report-v2,duplicate,high,0.863254,,,
angular/table-report-v14,react/table-report-v3,near_duplicate,medium,0.771050,,,
angular/table-report-v14,react/table-report-v4,near_duplicate,medium,0.775605,,,
angular/table-report-v14,react/table-report-v5,duplicate,high,0.822974,,,
angular/table-report-v14,react/table-report-v6,near_duplicate,medium,0.771062,,,
react/table-report-v32,angular/table-report-v1,duplicate,high,0.825380,,,
react/table-report-v32,angular/table-report-v2,duplicate,high,0.825261,,,
react/table-report-v32,angular/table-report-v3,near_duplicate,medium,0.788706,,,
react/table-report-v32,angular/table-report-v4,near_duplicate,medium,0.814867,,,
react/table-report-v32,angular/table-report-v5,duplicate,high,0.824560,,,
react/table-report-v32,angular/table-report-v6,duplicate,high,0.825261,,,
angular/table-report-v18,react/table-report-v1,duplicate,high,0.911893,,,
angular/table-report-v18,react/table-report-v2,near_duplicate,medium,0.791545,,,
angular/table-report-v18,react/table-report-v3,duplicate,high,0.896648,,,
angular/table-report-v18,react/table-report-v4,duplicate,high,0.878896,,,
angular/table-report-v18,react/table-report-v5,duplicate,high,0.895334,,,
angular/table-report-v18,react/table-report-v6,duplicate,high,0.896660,,,
vue/table-report-v15,react/table-report-v1,duplicate,high,0.883040,,,
vue/table-report-v15,react/table-report-v2,duplicate,high,0.837028,,,
vue/table-report-v15,react/table-report-v3,duplicate,high,0.912606,,,
vue/table-report-v15,react/table-report-v4,duplicate,high,0.923325,,,
vue/table-report-v15,react/table-report-v5,duplicate,high,0.889027,,,
vue/table-report-v15,react/table-report-v6,duplicate,high,0.912337,,,
react/table-report-v14,angular/table-report-v1,duplicate,high,0.908681,,,
react/table-report-v14,angular/table-report-v2,duplicate,high,0.907342,,,
react/table-report-v14,angular/table-report-v3,duplicate,high,0.910702,,,
react/table-report-v14,angular/table-report-v4,duplicate,high,0.895272,,,
react/table-report-v14,angular/table-report-v5,duplicate,high,0.909053,,,
react/table-report-v14,angular/table-report-v6,duplicate,high,0.907342,,,
angular/table-report-v29,react/table-report-v1,duplicate,high,0.890627,,,
angular/table-report-v29,react/table-report-v2,near_duplicate,medium,0.805079,,,
angular/table-report-v29,react/table-report-v3,duplicate,high,0.875718,,,
angular/table-report-v29,react/table-report-v4,duplicate,high,0.893145,,,
angular/table-report-v29,react/table-report-v5,duplicate,high,0.882229,,,
angular/table-report-v29,react/table-report-v6,duplicate,high,0.875793,,,
vue/table-report-v5,react/table-report-v1,duplicate,high,0.911440,,,
vue/table-report-v5,react/table-report-v2,duplicate,high,0.825382,,,
vue/table-report-v5,react/table-report-v3,duplicate,high,0.896514,,,
vue/table-report-v5,react/table-report-v4,duplicate,high,0.912866,,,
vue/table-report-v5,react/table-report-v5,duplicate,high,0.895283,,,
vue/table-report-v5,react/table-report-v6,duplicate,high,0.896653,,,
angular/table-report-v6,react/table-report-v1,duplicate,high,0.923254,,,
angular/table-report-v6,react/table-report-v2,near_duplicate,medium,0.794246,,,
angular/table-report-v6,react/table-report-v3,duplicate,high,0.876966,,,
angular/table-report-v6,react/table-report-v4,duplicate,high,0.881058,,,
angular/table-report-v6,react/table-report-v5,duplicate,high,0.888427,,,
angular/table-report-v6,react/table-report-v6,duplicate,high,0.876534,,,
angular/table-report-v20,react/table-report-v1,duplicate,high,0.835911,,,
angular/table-report-v20,react/table-report-v2,duplicate,high,0.882686,,,
angular/table-report-v20,react/table-report-v3,near_duplicate,medium,0.790167,,,
angular/table-report-v20,react/table-report-v4,near_duplicate,medium,0.795071,,,
angular/table-report-v20,react/table-report-v5,near_duplicate,medium,0.802439,,,
angular/table-report-v20,react/table-report-v6,near_duplicate,medium,0.789931,,,
angular/table-report-v34,react/table-report-v1,duplicate,high,0.909704,,,
angular/table-report-v34,react/table-report-v2,duplicate,high,0.822711,,,
angular/table-report-v34,react/table-report-v3,duplicate,high,0.914529,,,
angular/table-report-v34,react/table-report-v4,duplicate,high,0.909685,,,
angular/table-report-v34,react/table-report-v5,duplicate,high,0.903982,,,
angular/table-report-v34,react/table-report-v6,duplicate,high,0.914271,,,
vue/table-report-v24,react/table-report-v1,duplicate,high,0.825645,,,
vue/table-report-v24,react/table-report-v2,duplicate,high,0.912432,,,
vue/table-report-v24,react/table-report-v3,near_duplicate,medium,0.809452,,,
vue/table-report-v24,react/table-report-v4,duplicate,high,0.823127,,,
vue/table-report-v24,react/table-report-v5,near_duplicate,medium,0.805545,,,
vue/table-report-v24,react/table-report-v6,near_duplicate,medium,0.809246,,,
angular/table-report-v15,react/table-report-v1,duplicate,high,0.860627,,,
angular/table-report-v15,react/table-report-v2,near_duplicate,medium,0.816615,,,
angular/table-report-v15,react/table-report-v3,duplicate,high,0.891306,,,
angular/table-report-v15,react/table-report-v4,duplicate,high,0.904640,,,
angular/table-report-v15,react/table-report-v5,duplicate,high,0.877009,,,
angular/table-report-v15,react/table-report-v6,duplicate,high,0.891296,,,
vue/table-report-v5,react/table-report-v1,duplicate,high,0.911440,,,
vue/table-report-v5,react/table-report-v2,duplicate,high,0.825382,,,
vue/table-report-v5,react/table-report-v3,duplicate,high,0.896514,,,
vue/table-report-v5,react/table-report-v4,duplicate,high,0.912866,,,
vue/table-report-v5,react/table-report-v5,duplicate,high,0.895283,,,
vue/table-report-v5,react/table-report-v6,duplicate,high,0.896653,,,
react/table-report-v1,angular/table-report-v1,duplicate,high,0.881833,,,
react/table-report-v1,angular/table-report-v2,duplicate,high,0.881587,,,
react/table-report-v1,angular/table-report-v3,duplicate,high,0.881604,,,
react/table-report-v1,angular/table-report-v4,duplicate,high,0.891696,,,
react/table-report-v1,angular/table-report-v5,duplicate,high,0.880935,,,
react/table-report-v1,angular/table-report-v6,duplicate,high,0.923254,,,
react/table-report-v3,angular/table-report-v1,duplicate,high,0.911959,,,
react/table-report-v3,angular/table-report-v2,duplicate,high,0.910987,,,
react/table-report-v3,angular/table-report-v3,duplicate,high,0.912400,,,
react/table-report-v3,angular/table-report-v4,duplicate,high,0.876752,,,
react/table-report-v3,angular/table-report-v5,duplicate,high,0.911608,,,
react/table-report-v3,angular/table-report-v6,duplicate,high,0.876966,,,
vue/table-report-v2,react/table-report-v1,duplicate,high,0.904458,,,
vue/table-report-v2,react/table-report-v2,near_duplicate,medium,0.775683,,,
vue/table-report-v2,react/table-report-v3,duplicate,high,0.858691,,,
vue/table-report-v2,react/table-report-v4,duplicate,high,0.862444,,,
vue/table-report-v2,react/table-report-v5,duplicate,high,0.876480,,,
vue/table-report-v2,react/table-report-v6,duplicate,high,0.858520,,,
angular/table-report-v10,react/table-report-v1,duplicate,high,0.883082,,,
angular/table-report-v10,react/table-report-v2,duplicate,high,0.837248,,,
angular/table-report-v10,react/table-report-v3,duplicate,high,0.912836,,,
angular/table-report-v10,react/table-report-v4,duplicate,high,0.923647,,,
